# text	pinyin	sp	aux	code	weight	source
𮄚	kui	kv	ju	kvju	0	chars
𮄜	sui	sv	jo	svjo	0	chars
𮄝	jin	jn	je	jnje	0	chars
𮄟	cheng	ig	ju	igju	0	chars
𮄠	qin	qn	jb	qnjb	0	chars
𮄡	yi	yi	jd	yijd	0	chars
𮄣	gui	gv	jp	gvjp	0	chars
𮄣	jun	jp	jp	jpjp	0	chars
𮄤	ji	ji	jr	jijr	0	chars
𮄥	meng	mg	jn	mgjn	0	chars
𮄧	fu	fu	yi	fuyi	0	chars
𮄮	jun	jp	ya	jpya	0	chars
𮄮	yun	yp	ya	ypya	0	chars
𮄴	zhang	vh	yo	vhyo	0	chars
𮄶	yu	yu	yn	yuyn	0	chars
𮄷	shi	ui	yt	uiyt	0	chars
𮄹	jing	jy	yu	jyyu	0	chars
𮄽	ni	ni	yt	niyt	0	chars
𮄿	da	da	yu	dayu	0	chars
𮅀	jun	jp	hh	jphh	0	chars
𮅀	qie	qx	hh	qxhh	0	chars
𮅀	yun	yp	hh	yphh	0	chars
𮅁	bang	bh	hf	bhhf	0	chars
𮅂	hang	hh	hu	hhhu	0	chars
𮅅	jue	jt	hd	jthd	0	chars
𮅆	se	se	hh	sehh	0	chars
𮅉	ye	ye	ht	yeht	0	chars
𮅌	nie	nx	hp	nxhp	0	chars
𮅎	dong	ds	hv	dshv	0	chars
𮅏	di	di	hh	dihh	0	chars
𮅐	gui	gv	hv	gvhv	0	chars
𮅓	bo	bo	ha	boha	0	chars
𮅔	bo	bo	hi	bohi	0	chars
𮅔	bu	bu	hi	buhi	0	chars
𮅕	suan	sr	hk	srhk	0	chars
𮅖	zha	va	hs	vahs	0	chars
𮅙	ni	ni	hu	nihu	0	chars
𮅚	ting	ty	hq	tyhq	0	chars
𮅜	gu	gu	ho	guho	0	chars
𮅟	fu	fu	hi	fuhi	0	chars
𮅦	dai	dl	hs	dlhs	0	chars
𮅦	guai	gy	hs	gyhs	0	chars
𮅩	bo	bo	ha	boha	0	chars
𮅫	an	an	ht	anht	0	chars
𮅬	guan	gr	hl	grhl	0	chars
𮅭	zhu	vu	hd	vuhd	0	chars
𮅯	fan	fj	hn	fjhn	0	chars
𮅰	geng	gg	ht	gght	0	chars
𮅱	bei	bz	hp	bzhp	0	chars
𮅱	bi	bi	hp	bihp	0	chars
𮅱	chong	is	hp	ishp	0	chars
𮅱	pai	pl	hp	plhp	0	chars
𮅲	chi	ii	hs	iihs	0	chars
𮅲	shi	ui	hs	uihs	0	chars
𮅷	dou	db	hu	dbhu	0	chars
𮅹	ben	bf	hf	bfhf	0	chars
𮅹	fen	ff	hf	ffhf	0	chars
𮅺	jian	jm	he	jmhe	0	chars
𮅻	ao	ao	hk	aohk	0	chars
𮅼	jian	jm	hl	jmhl	0	chars
𮅽	ju	ju	hm	juhm	0	chars
𮅾	zuan	zr	ha	zrha	0	chars
𮆀	di	di	hb	dihb	0	chars
𮆀	diao	dc	hb	dchb	0	chars
𮆀	tiao	tc	hb	tchb	0	chars
𮆄	wei	wz	hg	wzhg	0	chars
𮆆	bao	bk	hb	bkhb	0	chars
𮆆	bo	bo	hb	bohb	0	chars
𮆆	qian	qm	hb	qmhb	0	chars
𮆆	xi	xi	hb	xihb	0	chars
𮆇	ceng	cg	hs	cghs	0	chars
𮆉	qia	qw	hv	qwhv	0	chars
𮆊	fu	fu	ht	fuht	0	chars
𮆋	mie	mx	hp	mxhp	0	chars
𮆏	lan	lj	hw	ljhw	0	chars
𮆐	nie	nx	hg	nxhg	0	chars
𮆔	ju	ju	hc	juhc	0	chars
𮆖	kuai	ky	hk	kyhk	0	chars
𮆘	mie	mx	hi	mxhi	0	chars
𮆛	pai	pl	hj	plhj	0	chars
𮆜	cong	cs	he	cshe	0	chars
𮆝	ying	yy	hk	yyhk	0	chars
𮆟	gu	gu	he	guhe	0	chars
𮆢	piao	pc	hk	pchk	0	chars
𮆢	po	po	hk	pohk	0	chars
𮆢	pu	pu	hk	puhk	0	chars
𮆥	gao	gk	hd	gkhd	0	chars
𮆦	quan	qr	hg	qrhg	0	chars
𮆧	xi	xi	ho	xiho	0	chars
𮆨	dian	dm	hj	dmhj	0	chars
𮆪	zan	zj	hc	zjhc	0	chars
𮆫	zuan	zr	hc	zrhc	0	chars
𮆬	yue	yt	hu	ythu	0	chars
𮆭	zuan	zr	he	zrhe	0	chars
𮆮	pan	pj	ht	pjht	0	chars
𮆰	bei	bz	hj	bzhj	0	chars
𮆱	bao	bk	ha	bkha	0	chars
𮆱	bo	bo	ha	boha	0	chars
𮆲	long	ls	hh	lshh	0	chars
𮆴	lian	lm	hf	lmhf	0	chars
𮆷	zuan	zr	hf	zrhf	0	chars
𮆺	xiao	xc	hd	xchd	0	chars
𮆻	ai	ai	hv	aihv	0	chars
𮆼	zao	zk	hd	zkhd	0	chars
𮆾	ju	ju	hr	juhr	0	chars
𮆿	lu	lu	ht	luht	0	chars
𮇁	tuo	to	hj	tohj	0	chars
𮇂	qian	qm	hm	qmhm	0	chars
𮇊	lan	lj	vy	ljvy	0	chars
𮇋	kuang	kd	fi	kdfi	0	chars
𮇐	zhu	vu	fg	vufg	0	chars
𮇒	jia	jw	fr	jwfr	0	chars
𮇓	xi	xi	hd	xihd	0	chars
𮇕	ge	ge	fr	gefr	0	chars
𮇖	zhi	vi	fa	vifa	0	chars
𮇗	bao	bk	fk	bkfk	0	chars
𮇘	bao	bk	fj	bkfj	0	chars
𮇘	zao	zk	fj	zkfj	0	chars
𮇛	bing	by	ft	byft	0	chars
𮇜	liang	ld	fv	ldfv	0	chars
𮇝	fan	fj	fm	fjfm	0	chars
𮇞	cui	cv	fj	cvfj	0	chars
𮇠	bao	bk	fd	bkfd	0	chars
𮇢	que	qt	fg	qtfg	0	chars
𮇣	lin	ln	fi	lnfi	0	chars
𮇤	ling	ly	ff	lyff	0	chars
𮇦	zhi	vi	yd	viyd	0	chars
𮇧	ce	ce	fb	cefb	0	chars
𮇧	se	se	fb	sefb	0	chars
𮇩	zong	zs	fe	zsfe	0	chars
𮇬	dai	dl	vd	dlvd	0	chars
𮇬	li	li	vd	livd	0	chars
𮇮	wen	wf	fp	wffp	0	chars
𮇰	da	da	fr	dafr	0	chars
𮇱	di	di	fb	difb	0	chars
𮇲	cao	ck	fp	ckfp	0	chars
𮇳	bao	bk	fe	bkfe	0	chars
𮇶	liu	lq	fw	lqfw	0	chars
𮇷	dao	dk	fx	dkfx	0	chars
𮇷	gu	gu	fx	gufx	0	chars
𮇹	liang	ld	fd	ldfd	0	chars
𮇻	jian	jm	fb	jmfb	0	chars
𮇽	nie	nx	td	nxtd	0	chars
𮇿	san	sj	fp	sjfp	0	chars
𮇿	shen	uf	fp	uffp	0	chars
𮈀	zuo	zo	yd	zoyd	0	chars
𮈃	beng	bg	vt	bgvt	0	chars
𮈃	bing	by	vt	byvt	0	chars
𮈃	peng	pg	vt	pgvt	0	chars
𮈄	wen	wf	vk	wfvk	0	chars
𮈆	hong	hs	vr	hsvr	0	chars
𮈇	jing	jy	vm	jyvm	0	chars
𮈊	bi	bi	vh	bivh	0	chars
𮈊	fu	fu	vh	fuvh	0	chars
𮈊	jiu	jq	vh	jqvh	0	chars
𮈊	mi	mi	vh	mivh	0	chars
𮈋	tao	tk	kf	tkkf	0	chars
𮈌	beng	bg	vk	bgvk	0	chars
𮈌	bing	by	vk	byvk	0	chars
𮈌	peng	pg	vk	pgvk	0	chars
𮈍	gong	gs	tf	gstf	0	chars
𮈍	xi	xi	tf	xitf	0	chars
𮈏	ji	ji	bf	jibf	0	chars
𮈏	zhai	vl	bf	vlbf	0	chars
𮈐	ling	ly	ve	lyve	0	chars
𮈑	jie	jx	qf	jxqf	0	chars
𮈑	xie	xx	qf	xxqf	0	chars
𮈔	si	si	vf	sivf	0	chars
𮈕	zong	zs	vo	zsvo	0	chars
𮈗	gan	gj	vr	gjvr	0	chars
𮈗	ge	ge	vr	gevr	0	chars
𮈘	gang	gh	vv	ghvv	0	chars
𮈙	zhu	vu	vn	vuvn	0	chars
𮈚	hong	hs	vr	hsvr	0	chars
𮈛	jie	jx	hf	jxhf	0	chars
𮈛	xie	xx	hf	xxhf	0	chars
𮈜	ju	ju	vd	juvd	0	chars
𮈟	ji	ji	vd	jivd	0	chars
𮈟	xi	xi	vd	xivd	0	chars
𮈢	mi	mi	vf	mivf	0	chars
𮈣	gang	gh	vm	ghvm	0	chars
𮈥	yi	yi	vm	yivm	0	chars
𮈦	ling	ly	ve	lyve	0	chars
𮈧	yan	yj	vv	yjvv	0	chars
𮈨	zi	zi	vb	zivb	0	chars
𮈪	duan	dr	vb	drvb	0	chars
𮈬	yang	yh	vh	yhvh	0	chars
𮈭	rong	rs	vj	rsvj	0	chars
𮈭	ruan	rr	vj	rrvj	0	chars
𮈮	yin	yn	vp	ynvp	0	chars
𮈯	zong	zs	vp	zsvp	0	chars
𮈱	chao	ik	vn	ikvn	0	chars
𮈱	chuo	io	vn	iovn	0	chars
𮈱	jiao	jc	vn	jcvn	0	chars
𮈱	zhuo	vo	vn	vovn	0	chars
𮈲	suo	so	vc	sovc	0	chars
𮈳	gou	gb	ve	gbve	0	chars
𮈴	beng	bg	vt	bgvt	0	chars
𮈴	bing	by	vt	byvt	0	chars
𮈴	peng	pg	vt	pgvt	0	chars
𮈵	ji	ji	vd	jivd	0	chars
𮈸	suo	so	vc	sovc	0	chars
𮈺	xia	xw	vd	xwvd	0	chars
𮈻	zi	zi	vw	zivw	0	chars
𮈼	chang	ih	vb	ihvb	0	chars
𮈽	zai	zl	vr	zlvr	0	chars
𮈽	zeng	zg	vr	zgvr	0	chars
𮈾	chuang	id	vp	idvp	0	chars
𮈿	quan	qr	vu	qrvu	0	chars
𮉀	di	di	vb	divb	0	chars
𮉂	hua	hw	vm	hwvm	0	chars
𮉄	jie	jx	vf	jxvf	0	chars
𮉈	jian	jm	vo	jmvo	0	chars
𮉌	yan	yj	vm	yjvm	0	chars
𮉎	tao	tk	vf	tkvf	0	chars
𮉐	chan	ij	vf	ijvf	0	chars
𮉑	guo	go	vv	govv	0	chars
𮉔	ruo	ro	tf	rotf	0	chars
𮉖	zui	zv	vb	zvvb	0	chars
𮉗	lu	lu	vt	luvt	0	chars
𮉙	zhi	vi	vq	vivq	0	chars
𮉚	lian	lm	vw	lmvw	0	chars
𮉛	luo	lo	vg	lovg	0	chars
𮉝	bian	bm	vs	bmvs	0	chars
𮉞	luo	lo	vg	lovg	0	chars
𮉟	li	li	vp	livp	0	chars
𮉟	sa	sa	vp	savp	0	chars
𮉟	xi	xi	vp	xivp	0	chars
𮉠	qiu	qq	vn	qqvn	0	chars
𮉡	lu	lu	vs	luvs	0	chars
𮉢	zhi	vi	vo	vivo	0	chars
𮉣	zha	va	vs	vavs	0	chars
𮉣	zuo	zo	vs	zovs	0	chars
𮉤	gua	gw	vg	gwvg	0	chars
𮉤	kua	kw	vg	kwvg	0	chars
𮉦	wang	wh	vk	whvk	0	chars
𮉧	liang	ld	vb	ldvb	0	chars
𮉨	gua	gw	vb	gwvb	0	chars
𮉩	ti	ti	vo	tivo	0	chars
𮉪	zou	zb	ve	zbve	0	chars
𮉫	rui	rv	vv	rvvv	0	chars
𮉬	cui	cv	vj	cvvj	0	chars
𮉬	zu	zu	vj	zuvj	0	chars
𮉭	mei	mz	vu	mzvu	0	chars
𮉮	sui	sv	vg	svvg	0	chars
𮉯	cai	cl	vf	clvf	0	chars
𮉰	chui	iv	ou	ivou	0	chars
𮉱	que	qt	oo	qtoo	0	chars
𮉴	zuo	zo	og	zoog	0	chars
𮉶	zun	zp	cu	zpcu	0	chars
𮉷	guan	gr	ob	grob	0	chars
𮉸	guan	gr	og	grog	0	chars
𮉹	guan	gr	ob	grob	0	chars
𮉺	ying	yy	hu	yyhu	0	chars
𮉼	ran	rj	hq	rjhq	0	chars
𮉾	han	hj	bj	hjbj	0	chars
𮉾	xin	xn	bj	xnbj	0	chars
𮉿	bo	bo	wk	bowk	0	chars
𮊁	gu	gu	br	gubr	0	chars
𮊂	ju	ju	wl	juwl	0	chars
𮊂	qu	qu	wl	quwl	0	chars
𮊄	min	mn	bp	mnbp	0	chars
𮊆	huan	hr	ok	hrok	0	chars
𮊇	ta	ta	ba	taba	0	chars
𮊈	wa	wa	wg	wawg	0	chars
𮊌	wang	wh	bv	whbv	0	chars
𮊎	mi	mi	bb	mibb	0	chars
𮊐	ji	ji	wu	jiwu	0	chars
𮊑	fu	fu	wd	fuwd	0	chars
𮊒	ba	ba	wi	bawi	0	chars
𮊒	pi	pi	wi	piwi	0	chars
𮊓	ba	ba	bp	babp	0	chars
𮊓	pi	pi	bp	pibp	0	chars
𮊔	li	li	bg	libg	0	chars
𮊖	wei	wz	bf	wzbf	0	chars
𮊗	chao	ik	bd	ikbd	0	chars
𮊘	wei	wz	bi	wzbi	0	chars
𮊚	liu	lq	ww	lqww	0	chars
𮊛	ji	ji	wu	jiwu	0	chars
𮊜	xin	xn	bs	xnbs	0	chars
𮊝	ji	ji	wu	jiwu	0	chars
𮊞	ji	ji	bx	jibx	0	chars
𮊠	ji	ji	wr	jiwr	0	chars
𮊢	you	yb	te	ybte	0	chars
𮊤	xiang	xd	yq	xdyq	0	chars
𮊤	yang	yh	yq	yhyq	0	chars
𮊥	rong	rs	th	rsth	0	chars
𮊦	qiang	qd	ti	qdti	0	chars
𮊩	sheng	ug	gq	uggq	0	chars
𮊪	yang	yh	jq	yhjq	0	chars
𮊫	yi	yi	tp	yitp	0	chars
𮊬	yu	yu	tb	yutb	0	chars
𮊭	di	di	ti	diti	0	chars
𮊰	geng	gg	to	ggto	0	chars
𮊱	geng	gg	tq	ggtq	0	chars
𮊲	gao	gk	tq	gktq	0	chars
𮊳	ao	ao	tj	aotj	0	chars
𮊴	dan	dj	tu	djtu	0	chars
𮊴	shan	uj	tu	ujtu	0	chars
𮊴	zhan	vj	tu	vjtu	0	chars
𮊵	lei	lz	yk	lzyk	0	chars
𮊶	mang	mh	hv	mhhv	0	chars
𮊷	lei	lz	vq	lzvq	0	chars
𮊸	xi	xi	sa	xisa	0	chars
𮊹	chong	is	lm	islm	0	chars
𮊻	chi	ii	sk	iisk	0	chars
𮊻	di	di	sk	disk	0	chars
𮊿	liu	lq	sp	lqsp	0	chars
𮋀	liu	lq	so	lqso	0	chars
𮋁	xi	xi	sr	xisr	0	chars
𮋂	cui	cv	sk	cvsk	0	chars
𮋅	yi	yi	sm	yism	0	chars
𮋇	zhan	vj	im	vjim	0	chars
𮋈	chun	ip	ym	ipym	0	chars
𮋉	ao	ao	hm	aohm	0	chars
𮋊	hou	hb	nm	hbnm	0	chars
𮋋	hong	hs	hm	hshm	0	chars
𮋌	xuan	xr	sm	xrsm	0	chars
𮋍	hui	hv	jm	hvjm	0	chars
𮋎	he	he	sb	hesb	0	chars
𮋏	xuan	xr	wm	xrwm	0	chars
𮋑	fan	fj	vm	fjvm	0	chars
𮋒	fan	fj	fm	fjfm	0	chars
𮋔	ling	ly	mm	lymm	0	chars
𮋕	su	su	sx	susx	0	chars
𮋖	han	hj	jm	hjjm	0	chars
𮋙	han	hj	jm	hjjm	0	chars
𮋛	shou	ub	jr	ubjr	0	chars
𮋝	qi	qi	ja	qija	0	chars
𮋝	shi	ui	ja	uija	0	chars
𮋟	fu	fu	ue	fuue	0	chars
𮋡	zhai	vl	yl	vlyl	0	chars
𮋢	nou	nb	mu	nbmu	0	chars
𮋢	wan	wj	mu	wjmu	0	chars
𮋤	fen	ff	qh	ffqh	0	chars
𮋥	mo	mo	qj	moqj	0	chars
𮋦	mu	mu	qu	muqu	0	chars
𮋧	si	si	qr	siqr	0	chars
𮋨	lao	lk	qp	lkqp	0	chars
𮋫	lao	lk	qs	lkqs	0	chars
𮋭	de	de	sd	desd	0	chars
𮋭	di	di	sd	disd	0	chars
𮋰	juan	jr	se	jrse	0	chars
𮋱	wen	wf	sr	wfsr	0	chars
𮋹	song	ss	hj	sshj	0	chars
𮋺	yi	yi	sj	yisj	0	chars
𮋻	sheng	ug	gj	uggj	0	chars
𮋼	zhou	vb	so	vbso	0	chars
𮋾	pi	pi	gj	pigj	0	chars
𮋿	kui	kv	sc	kvsc	0	chars
𮌁	yu	yu	di	yudi	0	chars
𮌃	hua	hw	lm	hwlm	0	chars
𮌄	su	su	ll	sull	0	chars
𮌅	zhen	vf	tq	vftq	0	chars
𮌆	su	su	ll	sull	0	chars
𮌇	rou	rb	lo	rblo	0	chars
𮌈	shang	uh	yb	uhyb	0	chars
𮌉	zhi	vi	no	vino	0	chars
𮌋	cha	ia	bi	iabi	0	chars
𮌌	pu	pu	bc	pubc	0	chars
𮌌	ye	ye	bc	yebc	0	chars
𮌍	xiong	xs	bo	xsbo	0	chars
𮌎	xiong	xs	pb	xspb	0	chars
𮌏	die	dx	bn	dxbn	0	chars
𮌐	juan	jr	fb	jrfb	0	chars
𮌑	hai	hl	oo	hloo	0	chars
𮌒	xi	xi	bd	xibd	0	chars
𮌓	tan	tj	bo	tjbo	0	chars
𮌔	gao	gk	yb	gkyb	0	chars
𮌖	zhi	vi	ba	viba	0	chars
𮌗	nao	nk	bp	nkbp	0	chars
𮌘	zhi	vi	bo	vibo	0	chars
𮌚	xiong	xs	bm	xsbm	0	chars
𮌛	nai	nl	iu	nliu	0	chars
𮌛	neng	ng	iu	ngiu	0	chars
𮌝	shi	ui	bh	uibh	0	chars
𮌞	shen	uf	bb	ufbb	0	chars
𮌟	jie	jx	bv	jxbv	0	chars
𮌠	yu	yu	by	yuby	0	chars
𮌡	bei	bz	bb	bzbb	0	chars
𮌢	nao	nk	bp	nkbp	0	chars
𮌤	sao	sk	bp	skbp	0	chars
𮌧	hou	hb	bk	hbbk	0	chars
𮌨	feng	fg	bq	fgbq	0	chars
𮌨	pang	ph	bq	phbq	0	chars
𮌩	luo	lo	vq	lovq	0	chars
𮌪	zhe	ve	bd	vebd	0	chars
𮌫	yu	yu	yu	yuyu	0	chars
𮌯	xie	xx	bb	xxbb	0	chars
𮌰	ji	ji	bf	jibf	0	chars
𮌲	jian	jm	bg	jmbg	0	chars
𮌳	zhui	vv	gb	vvgb	0	chars
𮌴	hun	hp	bp	hpbp	0	chars
𮌴	kun	kp	bp	kpbp	0	chars
𮌶	chu	iu	bn	iubn	0	chars
𮌶	jue	jt	bn	jtbn	0	chars
𮌷	chang	ih	bh	ihbh	0	chars
𮌹	liang	ld	bd	ldbd	0	chars
𮌻	xuan	xr	bi	xrbi	0	chars
𮌿	shao	uk	no	ukno	0	chars
𮌿	yu	yu	no	yuno	0	chars
𮌿	zhou	vb	no	vbno	0	chars
𮍀	yin	yn	bc	ynbc	0	chars
𮍁	huai	hy	bv	hybv	0	chars
𮍃	zhi	vi	bn	vibn	0	chars
𮍄	zang	zh	bs	zhbs	0	chars
𮍆	li	li	bi	libi	0	chars
𮍈	chun	ip	cb	ipcb	0	chars
𮍌	chen	if	ls	ifls	0	chars
𮍎	cang	ch	ml	chml	0	chars
𮍎	zang	zh	ml	zhml	0	chars
𮍏	cang	ch	il	chil	0	chars
𮍏	zang	zh	il	zhil	0	chars
𮍑	zhi	vi	sr	visr	0	chars
𮍒	cang	ch	il	chil	0	chars
𮍒	zang	zh	il	zhil	0	chars
𮍖	mo	mo	hh	mohh	0	chars
𮍖	mu	mu	hh	muhh	0	chars
𮍙	ji	ji	ho	jiho	0	chars
𮍛	bian	bm	hr	bmhr	0	chars
𮍛	mian	mm	hr	mmhr	0	chars
𮍜	dou	db	hu	dbhu	0	chars
𮍝	nie	nx	hg	nxhg	0	chars
𮍞	gao	gk	hj	gkhj	0	chars
𮍞	hao	hk	hj	hkhj	0	chars
𮍠	zhi	vi	me	vime	0	chars
𮍡	zhi	vi	me	vime	0	chars
𮍢	ding	dy	fg	dyfg	0	chars
𮍣	zhen	vf	mq	vfmq	0	chars
𮍤	wen	wf	hg	wfhg	0	chars
𮍥	xian	xm	ox	xmox	0	chars
𮍧	sou	sb	hk	sbhk	0	chars
𮍨	chong	is	fx	isfx	0	chars
𮍩	xian	xm	mu	xmmu	0	chars
𮍫	yu	yu	hc	yuhc	0	chars
𮍬	yu	yu	hc	yuhc	0	chars
𮍭	yu	yu	hc	yuhc	0	chars
𮍮	guan	gr	hc	grhc	0	chars
𮍯	chi	ii	hu	iihu	0	chars
𮍰	yu	yu	hc	yuhc	0	chars
𮍱	guan	gr	hc	grhc	0	chars
𮍲	xin	xn	hs	xnhs	0	chars
𮍵	ji	ji	hn	jihn	0	chars
𮍵	qia	qw	hn	qwhn	0	chars
𮍵	shi	ui	hn	uihn	0	chars
𮍵	ta	ta	hn	tahn	0	chars
𮍵	xi	xi	hn	xihn	0	chars
𮍷	ci	ci	hr	cihr	0	chars
𮍹	zhan	vj	tr	vjtr	0	chars
𮍺	qi	qi	hv	qihv	0	chars
𮍻	guo	go	ar	goar	0	chars
𮍼	fu	fu	he	fuhe	0	chars
𮍾	ta	ta	hw	tahw	0	chars
𮎁	wu	wu	mq	wumq	0	chars
𮎂	luan	lr	vq	lrvq	0	chars
𮎃	hang	hh	hn	hhhn	0	chars
𮎆	ban	bj	he	bjhe	0	chars
𮎉	die	dx	ht	dxht	0	chars
𮎉	xie	xx	ht	xxht	0	chars
𮎉	yi	yi	ht	yiht	0	chars
𮎊	fan	fj	ho	fjho	0	chars
𮎋	bo	bo	ha	boha	0	chars
𮎌	bo	bo	hu	bohu	0	chars
𮎎	chuan	ir	hr	irhr	0	chars
𮎐	chuan	ir	hr	irhr	0	chars
𮎑	ding	dy	ho	dyho	0	chars
𮎗	lu	lu	ht	luht	0	chars
𮎙	bao	bk	gv	bkgv	0	chars
𮎚	jian	jm	gv	jmgv	0	chars
𮎛	bao	bk	nu	bknu	0	chars
𮎛	se	se	nu	senu	0	chars
𮎛	shai	ul	nu	ulnu	0	chars
𮎜	se	se	ou	seou	0	chars
𮎜	shai	ul	ou	ulou	0	chars
𮎟	xue	xt	tb	xttb	0	chars
𮎢	qiao	qc	te	qcte	0	chars
𮎣	ba	ba	tu	batu	0	chars
𮎦	ying	yy	tk	yytk	0	chars
𮎧	ying	yy	tc	yytc	0	chars
𮎨	hang	hh	tu	hhtu	0	chars
𮎨	xiang	xd	tu	xdtu	0	chars
𮎩	bei	bz	ta	bzta	0	chars
𮎪	mei	mz	tc	mztc	0	chars
𮎬	gua	gw	tv	gwtv	0	chars
𮎭	mang	mh	te	mhte	0	chars
𮎭	meng	mg	te	mgte	0	chars
𮎮	tao	tk	to	tkto	0	chars
𮎰	huang	hd	tu	hdtu	0	chars
𮎱	hua	hw	tv	hwtv	0	chars
𮎲	pa	pa	tu	patu	0	chars
𮎴	ji	ji	ta	jita	0	chars
𮎴	li	li	ta	lita	0	chars
𮎵	kuang	kd	tg	kdtg	0	chars
𮎷	mang	mh	tm	mhtm	0	chars
𮎸	zi	zi	tj	zitj	0	chars
𮎹	jin	jn	tg	jntg	0	chars
𮎹	qin	qn	tg	qntg	0	chars
𮎺	jin	jn	tg	jntg	0	chars
𮎺	qin	qn	tg	qntg	0	chars
𮎻	huang	hd	tu	hdtu	0	chars
𮎼	chai	il	tl	iltl	0	chars
𮎽	chai	il	tl	iltl	0	chars
𮎾	pu	pu	tk	putk	0	chars
𮎿	qie	qx	tk	qxtk	0	chars
𮏀	ling	ly	te	lyte	0	chars
𮏁	nong	ns	tp	nstp	0	chars
𮏂	jing	jy	th	jyth	0	chars
𮏄	jun	jp	td	jptd	0	chars
𮏇	huang	hd	tu	hdtu	0	chars
𮏉	sui	sv	te	svte	0	chars
𮏌	chong	is	tk	istk	0	chars
𮏍	fan	fj	tu	fjtu	0	chars
𮏑	wan	wj	tp	wjtp	0	chars
𮏑	yun	yp	tp	yptp	0	chars
𮏒	xiao	xc	tb	xctb	0	chars
𮏔	rao	rk	tu	rktu	0	chars
𮏖	pu	pu	to	puto	0	chars
𮏗	shi	ui	th	uith	0	chars
𮏗	xi	xi	th	xith	0	chars
𮏘	zhi	vi	tu	vitu	0	chars
𮏛	gou	gb	tr	gbtr	0	chars
𮏜	bao	bk	tu	bktu	0	chars
𮏞	huang	hd	tu	hdtu	0	chars
𮏠	luo	lo	tp	lotp	0	chars
𮏢	zu	zu	tm	zutm	0	chars
𮏣	suo	so	tv	sotv	0	chars
𮏥	ceng	cg	ta	cgta	0	chars
𮏥	zeng	zg	ta	zgta	0	chars
𮏦	gao	gk	td	gktd	0	chars
𮏧	shi	ui	tg	uitg	0	chars
𮏨	qi	qi	tb	qitb	0	chars
𮏩	ye	ye	td	yetd	0	chars
𮏪	qi	qi	ta	qita	0	chars
𮏭	shi	ui	tm	uitm	0	chars
𮏭	zhi	vi	tm	vitm	0	chars
𮏯	ce	ce	tn	cetn	0	chars
𮏰	bi	bi	tp	bitp	0	chars
𮏳	jian	jm	to	jmto	0	chars
𮏴	jin	jn	ts	jnts	0	chars
𮏵	zuan	zr	tr	zrtr	0	chars
𮏶	fu	fu	tk	futk	0	chars
𮏹	zhan	vj	tr	vjtr	0	chars
𮏺	lu	lu	ti	luti	0	chars
𮏺	lv	lv	ti	lvti	0	chars
𮏻	huo	ho	tk	hotk	0	chars
𮏼	huo	ho	te	hote	0	chars
𮏿	zhu	vu	td	vutd	0	chars
𮐀	gun	gp	tv	gptv	0	chars
𮐂	ai	ai	tg	aitg	0	chars
𮐄	ting	ty	tg	tytg	0	chars
𮐅	zai	zl	td	zltd	0	chars
𮐆	bie	bx	tn	bxtn	0	chars
𮐇	jiang	jd	tr	jdtr	0	chars
𮐉	cu	cu	tk	cutk	0	chars
𮐊	mian	mm	tp	mmtp	0	chars
𮐋	cuan	cr	ti	crti	0	chars
𮐎	zai	zl	tu	zltu	0	chars
𮐎	zi	zi	tu	zitu	0	chars
𮐏	die	dx	to	dxto	0	chars
𮐐	fu	fu	tv	futv	0	chars
𮐑	xi	xi	tb	xitb	0	chars
𮐒	yi	yi	te	yite	0	chars
𮐓	cong	cs	uo	csuo	0	chars
𮐓	zong	zs	uo	zsuo	0	chars
𮐔	geng	gg	tk	ggtk	0	chars
𮐖	ming	my	tc	mytc	0	chars
𮐚	fan	fj	to	fjto	0	chars
𮐟	rui	rv	td	rvtd	0	chars
𮐡	pu	pu	tb	putb	0	chars
𮐢	pu	pu	tb	putb	0	chars
𮐣	ju	ju	mo	jumo	0	chars
𮐥	ci	ci	tn	citn	0	chars
𮐥	ji	ji	tn	jitn	0	chars
𮐥	qi	qi	tn	qitn	0	chars
𮐧	bai	bl	tp	bltp	0	chars
𮐨	ying	yy	tv	yytv	0	chars
𮐩	lin	ln	tg	lntg	0	chars
𮐪	zao	zk	td	zktd	0	chars
𮐬	yao	yk	tb	yktb	0	chars
𮐬	yue	yt	tb	yttb	0	chars
𮐯	yao	yk	tb	yktb	0	chars
𮐯	yue	yt	tb	yttb	0	chars
𮐰	dou	db	tu	dbtu	0	chars
𮐱	kou	kb	te	kbte	0	chars
𮐵	wan	wj	ti	wjti	0	chars
𮐵	yun	yp	ti	ypti	0	chars
𮐷	dang	dh	th	dhth	0	chars
𮐹	zheng	vg	tf	vgtf	0	chars
𮐼	cang	ch	ts	chts	0	chars
𮐼	zang	zh	ts	zhts	0	chars
𮐾	wan	wj	tt	wjtt	0	chars
𮑀	bo	bo	ti	boti	0	chars
𮑁	bo	bo	to	boto	0	chars
𮑂	she	ue	ta	ueta	0	chars
𮑃	xie	xx	td	xxtd	0	chars
𮑃	ye	ye	td	yetd	0	chars
𮑆	juan	jr	tr	jrtr	0	chars
𮑈	gu	gu	te	gute	0	chars
𮑊	ji	ji	tn	jitn	0	chars
𮑍	sha	ua	th	uath	0	chars
𮑍	suo	so	th	soth	0	chars
𮑑	pu	pu	tb	putb	0	chars
𮑒	cheng	ig	td	igtd	0	chars
